payment_id,customer_id,staff_id,rental_id,amount,payment_date,last_update,rental_date,inventory_id,return_date,PaymentMethod,Rental_Duration
8246,304,1,1414,6.99,2005-06-15 00:00:00.000,2006-02-15 00:00:00.000,2005-06-15 00:00:00.000,4005,2005-06-22 00:00:00.000,"Online",7
6872,255,1,1420,6.99,2005-06-15 00:00:00.000,2006-02-15 00:00:00.000,2005-06-15 00:00:00.000,4149,2005-06-24 00:00:00.000,"Online",9
1421,51,2,14221,6.99,2005-08-21 00:00:00.000,2006-02-15 00:00:00.000,2005-08-21 00:00:00.000,3824,2005-08-29 00:00:00.000,"Online",8
1451,52,2,14961,6.99,2005-08-22 00:00:00.000,2006-02-15 00:00:00.000,2005-08-22 00:00:00.000,3274,2005-08-31 00:00:00.000,"Online",9
1532,55,1,13345,6.99,2005-08-19 00:00:00.000,2006-02-15 00:00:00.000,2005-08-19 00:00:00.000,47,2005-08-27 00:00:00.000,"Online",8
1610,58,1,11416,6.99,2005-08-02 00:00:00.000,2006-02-15 00:00:00.000,2005-08-02 00:00:00.000,1848,2005-08-11 00:00:00.000,"Online",9
10643,393,1,1611,6.99,2005-06-16 00:00:00.000,2006-02-15 00:00:00.000,2005-06-16 00:00:00.000,1739,2005-06-25 00:00:00.000,"Online",9
11507,426,1,1709,6.99,2005-06-16 00:00:00.000,2006-02-15 00:00:00.000,2005-06-16 00:00:00.000,3501,2005-06-24 00:00:00.000,"Online",8
1712,63,1,5585,6.99,2005-07-10 00:00:00.000,2006-02-15 00:00:00.000,2005-07-10 00:00:00.000,3524,2005-07-15 00:00:00.000,"Online",5
1724,63,1,10288,6.99,2005-08-01 00:00:00.000,2006-02-15 00:00:00.000,2005-08-01 00:00:00.000,572,2005-08-06 00:00:00.000,"Online",5
14078,523,2,1729,6.99,2005-06-16 00:00:00.000,2006-02-15 00:00:00.000,2005-06-16 00:00:00.000,3364,2005-06-25 00:00:00.000,"Online",9
7370,273,2,1747,6.99,2005-06-16 00:00:00.000,2006-02-15 00:00:00.000,2005-06-16 00:00:00.000,1661,2005-06-25 00:00:00.000,"Online",9
11603,430,1,1759,6.99,2005-06-16 00:00:00.000,2006-02-15 00:00:00.000,2005-06-16 00:00:00.000,1402,2005-06-24 00:00:00.000,"Online",8
1787,65,2,14140,6.99,2005-08-21 00:00:00.000,2006-02-15 00:00:00.000,2005-08-21 00:00:00.000,2070,2005-08-29 00:00:00.000,"Online",8
1796,66,2,3395,6.99,2005-06-21 00:00:00.000,2006-02-15 00:00:00.000,2005-06-21 00:00:00.000,3764,2005-06-29 00:00:00.000,"Online",8
1853,68,2,4555,6.99,2005-07-08 00:00:00.000,2006-02-15 00:00:00.000,2005-07-08 00:00:00.000,1757,2005-07-17 00:00:00.000,"Online",9
1877,69,2,6785,6.99,2005-07-12 00:00:00.000,2006-02-15 00:00:00.000,2005-07-12 00:00:00.000,4448,2005-07-18 00:00:00.000,"Online",6
7307,270,1,1896,6.99,2005-06-17 00:00:00.000,2006-02-15 00:00:00.000,2005-06-17 00:00:00.000,2077,2005-06-26 00:00:00.000,"Online",9
1955,72,2,11206,6.99,2005-08-02 00:00:00.000,2006-02-15 00:00:00.000,2005-08-02 00:00:00.000,4131,2005-08-07 00:00:00.000,"Online",5
4061,149,2,1996,6.99,2005-06-17 00:00:00.000,2006-02-15 00:00:00.000,2005-06-17 00:00:00.000,3074,2005-06-26 00:00:00.000,"Online",9
2108,77,1,12065,6.99,2005-08-17 00:00:00.000,2006-02-15 00:00:00.000,2005-08-17 00:00:00.000,3644,2005-08-26 00:00:00.000,"Online",9
2114,78,2,2949,6.99,2005-06-20 00:00:00.000,2006-02-15 00:00:00.000,2005-06-20 00:00:00.000,375,2005-06-29 00:00:00.000,"Online",9
2180,80,1,8884,6.99,2005-07-30 00:00:00.000,2006-02-15 00:00:00.000,2005-07-30 00:00:00.000,3050,2005-08-05 00:00:00.000,"Online",6
2942,109,2,2198,6.99,2005-06-18 00:00:00.000,2006-02-15 00:00:00.000,2005-06-18 00:00:00.000,1983,2005-06-26 00:00:00.000,"Online",8
2228,82,2,6082,6.99,2005-07-11 00:00:00.000,2006-02-15 00:00:00.000,2005-07-11 00:00:00.000,1091,2005-07-16 00:00:00.000,"Online",5
2240,82,2,13847,6.99,2005-08-20 00:00:00.000,2006-02-15 00:00:00.000,2005-08-20 00:00:00.000,2647,2005-08-25 00:00:00.000,"Online",5
2279,84,2,4838,6.99,2005-07-08 00:00:00.000,2006-02-15 00:00:00.000,2005-07-08 00:00:00.000,3733,2005-07-17 00:00:00.000,"Online",9
6350,236,2,2311,6.99,2005-06-18 00:00:00.000,2006-02-15 00:00:00.000,2005-06-18 00:00:00.000,4506,2005-06-25 00:00:00.000,"Online",7
5450,201,2,2359,6.99,2005-06-18 00:00:00.000,2006-02-15 00:00:00.000,2005-06-18 00:00:00.000,3087,2005-06-25 00:00:00.000,"Online",7
5222,193,2,2377,6.99,2005-06-18 00:00:00.000,2006-02-15 00:00:00.000,2005-06-18 00:00:00.000,3568,2005-06-27 00:00:00.000,"Online",9
11426,423,1,2600,6.99,2005-06-19 00:00:00.000,2006-02-15 00:00:00.000,2005-06-19 00:00:00.000,469,2005-06-28 00:00:00.000,"Online",9
2876,107,2,2693,6.99,2005-06-19 00:00:00.000,2006-02-15 00:00:00.000,2005-06-19 00:00:00.000,2570,2005-06-27 00:00:00.000,"Online",8
2699,100,2,5355,6.99,2005-07-09 00:00:00.000,2006-02-15 00:00:00.000,2005-07-09 00:00:00.000,2458,2005-07-16 00:00:00.000,"Online",7
2726,101,1,10253,6.99,2005-08-01 00:00:00.000,2006-02-15 00:00:00.000,2005-08-01 00:00:00.000,1406,2005-08-08 00:00:00.000,"Online",7
2744,102,1,4089,6.99,2005-07-07 00:00:00.000,2006-02-15 00:00:00.000,2005-07-07 00:00:00.000,3431,2005-07-16 00:00:00.000,"Online",9
2777,103,2,4040,6.99,2005-07-07 00:00:00.000,2006-02-15 00:00:00.000,2005-07-07 00:00:00.000,3046,2005-07-16 00:00:00.000,"Online",9
2783,103,2,6697,6.99,2005-07-12 00:00:00.000,2006-02-15 00:00:00.000,2005-07-12 00:00:00.000,210,2005-07-19 00:00:00.000,"Online",7
2786,103,2,7472,6.99,2005-07-27 00:00:00.000,2006-02-15 00:00:00.000,2005-07-27 00:00:00.000,1535,2005-08-03 00:00:00.000,"Online",7
2807,104,2,4438,6.99,2005-07-07 00:00:00.000,2006-02-15 00:00:00.000,2005-07-07 00:00:00.000,4371,2005-07-16 00:00:00.000,"Online",9
13637,506,2,2824,6.99,2005-06-19 00:00:00.000,2006-02-15 00:00:00.000,2005-06-19 00:00:00.000,2878,2005-06-29 00:00:00.000,"Online",10
8297,306,2,2836,6.99,2005-06-19 00:00:00.000,2006-02-15 00:00:00.000,2005-06-19 00:00:00.000,1453,2005-06-27 00:00:00.000,"Online",8
4829,178,2,2844,6.99,2005-06-19 00:00:00.000,2006-02-15 00:00:00.000,2005-06-19 00:00:00.000,4452,2005-06-24 00:00:00.000,"Online",5
2882,107,2,3824,6.99,2005-07-06 00:00:00.000,2006-02-15 00:00:00.000,2005-07-06 00:00:00.000,3107,2005-07-13 00:00:00.000,"Online",7
2915,108,2,5274,6.99,2005-07-09 00:00:00.000,2006-02-15 00:00:00.000,2005-07-09 00:00:00.000,4579,2005-07-14 00:00:00.000,"Online",5
2924,108,2,11445,6.99,2005-08-02 00:00:00.000,2006-02-15 00:00:00.000,2005-08-02 00:00:00.000,3340,2005-08-08 00:00:00.000,"Online",6
2927,108,2,12625,6.99,2005-08-18 00:00:00.000,2006-02-15 00:00:00.000,2005-08-18 00:00:00.000,2645,2005-08-23 00:00:00.000,"Online",5
2948,109,2,6920,6.99,2005-07-12 00:00:00.000,2006-02-15 00:00:00.000,2005-07-12 00:00:00.000,2301,2005-07-19 00:00:00.000,"Online",7
9437,349,2,2987,6.99,2005-06-20 00:00:00.000,2006-02-15 00:00:00.000,2005-06-20 00:00:00.000,1531,2005-06-28 00:00:00.000,"Online",8
3011,112,2,9321,6.99,2005-07-30 00:00:00.000,2006-02-15 00:00:00.000,2005-07-30 00:00:00.000,3558,2005-08-06 00:00:00.000,"Online",7
3047,113,2,9221,6.99,2005-07-30 00:00:00.000,2006-02-15 00:00:00.000,2005-07-30 00:00:00.000,2496,2005-08-06 00:00:00.000,"Online",7
3083,114,2,13459,6.99,2005-08-20 00:00:00.000,2006-02-15 00:00:00.000,2005-08-20 00:00:00.000,3666,2005-08-29 00:00:00.000,"Online",9
3128,116,2,3908,6.99,2005-07-06 00:00:00.000,2006-02-15 00:00:00.000,2005-07-06 00:00:00.000,3980,2005-07-13 00:00:00.000,"Online",7
9158,339,1,3146,6.99,2005-06-20 00:00:00.000,2006-02-15 00:00:00.000,2005-06-20 00:00:00.000,2249,2005-06-29 00:00:00.000,"Online",9
3155,117,1,6449,6.99,2005-07-12 00:00:00.000,2006-02-15 00:00:00.000,2005-07-12 00:00:00.000,4395,2005-07-21 00:00:00.000,"Online",9
3215,119,2,14643,6.99,2005-08-21 00:00:00.000,2006-02-15 00:00:00.000,2005-08-21 00:00:00.000,798,2005-08-29 00:00:00.000,"Online",8
15371,574,1,3220,6.99,2005-06-21 00:00:00.000,2006-02-15 00:00:00.000,2005-06-21 00:00:00.000,1880,2005-06-26 00:00:00.000,"Online",5
15431,576,2,3226,6.99,2005-06-21 00:00:00.000,2006-02-15 00:00:00.000,2005-06-21 00:00:00.000,4079,2005-06-26 00:00:00.000,"Online",5
9536,353,2,3233,6.99,2005-06-21 00:00:00.000,2006-02-15 00:00:00.000,2005-06-21 00:00:00.000,3542,2005-06-28 00:00:00.000,"Online",7
3293,122,2,5235,6.99,2005-07-09 00:00:00.000,2006-02-15 00:00:00.000,2005-07-09 00:00:00.000,1044,2005-07-18 00:00:00.000,"Online",9
11837,439,1,3294,6.99,2005-06-21 00:00:00.000,2006-02-15 00:00:00.000,2005-06-21 00:00:00.000,2390,2005-06-30 00:00:00.000,"Online",9
4637,171,2,3338,6.99,2005-06-21 00:00:00.000,2006-02-15 00:00:00.000,2005-06-21 00:00:00.000,2097,2005-06-30 00:00:00.000,"Online",9
14147,526,1,3339,6.99,2005-06-21 00:00:00.000,2006-02-15 00:00:00.000,2005-06-21 00:00:00.000,312,2005-06-30 00:00:00.000,"Online",9
3383,125,2,13441,6.99,2005-08-19 00:00:00.000,2006-02-15 00:00:00.000,2005-08-19 00:00:00.000,3188,2005-08-28 00:00:00.000,"Online",9
3398,126,2,6755,6.99,2005-07-12 00:00:00.000,2006-02-15 00:00:00.000,2005-07-12 00:00:00.000,2542,2005-07-21 00:00:00.000,"Online",9
15461,577,2,3401,6.99,2005-06-21 00:00:00.000,2006-02-15 00:00:00.000,2005-06-21 00:00:00.000,3423,2005-06-30 00:00:00.000,"Online",9
3401,126,1,9492,6.99,2005-07-30 00:00:00.000,2006-02-15 00:00:00.000,2005-07-30 00:00:00.000,639,2005-08-08 00:00:00.000,"Online",9
3425,127,1,9859,6.99,2005-07-31 00:00:00.000,2006-02-15 00:00:00.000,2005-07-31 00:00:00.000,4094,2005-08-05 00:00:00.000,"Online",5
14897,556,2,3438,6.99,2005-06-21 00:00:00.000,2006-02-15 00:00:00.000,2005-06-21 00:00:00.000,1757,2005-06-30 00:00:00.000,"Online",9
9980,369,1,3490,6.99,2005-07-05 00:00:00.000,2006-02-15 00:00:00.000,2005-07-05 00:00:00.000,3041,2005-07-12 00:00:00.000,"Online",7
14831,553,1,3495,6.99,2005-07-05 00:00:00.000,2006-02-15 00:00:00.000,2005-07-05 00:00:00.000,2306,2005-07-10 00:00:00.000,"Online",5
3524,130,1,12777,6.99,2005-08-18 00:00:00.000,2006-02-15 00:00:00.000,2005-08-18 00:00:00.000,3467,2005-08-27 00:00:00.000,"Online",9
7658,283,1,3568,6.99,2005-07-06 00:00:00.000,2006-02-15 00:00:00.000,2005-07-06 00:00:00.000,2084,2005-07-15 00:00:00.000,"Online",9
3581,132,1,10638,6.99,2005-08-01 00:00:00.000,2006-02-15 00:00:00.000,2005-08-01 00:00:00.000,2239,2005-08-08 00:00:00.000,"Online",7
3653,135,1,8987,6.99,2005-07-30 00:00:00.000,2006-02-15 00:00:00.000,2005-07-30 00:00:00.000,1434,2005-08-08 00:00:00.000,"Online",9
3689,137,1,4332,6.99,2005-07-07 00:00:00.000,2006-02-15 00:00:00.000,2005-07-07 00:00:00.000,1714,2005-07-16 00:00:00.000,"Online",9
4955,182,1,3697,6.99,2005-07-06 00:00:00.000,2006-02-15 00:00:00.000,2005-07-06 00:00:00.000,1223,2005-07-13 00:00:00.000,"Online",7
8729,323,2,3704,6.99,2005-07-06 00:00:00.000,2006-02-15 00:00:00.000,2005-07-06 00:00:00.000,2687,2005-07-13 00:00:00.000,"Online",7
3704,137,1,10175,6.99,2005-07-31 00:00:00.000,2006-02-15 00:00:00.000,2005-07-31 00:00:00.000,3672,2005-08-09 00:00:00.000,"Online",9
13583,504,1,3713,6.99,2005-07-06 00:00:00.000,2006-02-15 00:00:00.000,2005-07-06 00:00:00.000,1823,2005-07-13 00:00:00.000,"Online",7
3764,139,1,6496,6.99,2005-07-12 00:00:00.000,2006-02-15 00:00:00.000,2005-07-12 00:00:00.000,3550,2005-07-20 00:00:00.000,"Online",8
9611,356,2,3829,6.99,2005-07-06 00:00:00.000,2006-02-15 00:00:00.000,2005-07-06 00:00:00.000,4126,2005-07-11 00:00:00.000,"Online",5
4919,181,1,3862,6.99,2005-07-06 00:00:00.000,2006-02-15 00:00:00.000,2005-07-06 00:00:00.000,471,2005-07-15 00:00:00.000,"Online",9
10676,394,1,3873,6.99,2005-07-06 00:00:00.000,2006-02-15 00:00:00.000,2005-07-06 00:00:00.000,4148,2005-07-15 00:00:00.000,"Online",9
3887,144,1,4726,6.99,2005-07-08 00:00:00.000,2006-02-15 00:00:00.000,2005-07-08 00:00:00.000,4369,2005-07-17 00:00:00.000,"Online",9
4067,149,1,3939,6.99,2005-07-06 00:00:00.000,2006-02-15 00:00:00.000,2005-07-06 00:00:00.000,3627,2005-07-11 00:00:00.000,"Online",5
8336,307,1,3962,6.99,2005-07-06 00:00:00.000,2006-02-15 00:00:00.000,2005-07-06 00:00:00.000,379,2005-07-15 00:00:00.000,"Online",9
3977,146,1,15842,6.99,2005-08-23 00:00:00.000,2006-02-15 00:00:00.000,2005-08-23 00:00:00.000,1850,2005-08-30 00:00:00.000,"Online",7
12842,475,1,4013,6.99,2005-07-07 00:00:00.000,2006-02-15 00:00:00.000,2005-07-07 00:00:00.000,2344,2005-07-15 00:00:00.000,"Online",8
4040,148,2,10830,6.99,2005-08-01 00:00:00.000,2006-02-15 00:00:00.000,2005-08-01 00:00:00.000,4176,2005-08-06 00:00:00.000,"Online",5
4046,148,1,12983,6.99,2005-08-19 00:00:00.000,2006-02-15 00:00:00.000,2005-08-19 00:00:00.000,406,2005-08-28 00:00:00.000,"Online",9
4049,148,2,14184,6.99,2005-08-21 00:00:00.000,2006-02-15 00:00:00.000,2005-08-21 00:00:00.000,3759,2005-08-29 00:00:00.000,"Online",8
4145,152,1,10320,6.99,2005-08-01 00:00:00.000,2006-02-15 00:00:00.000,2005-08-01 00:00:00.000,2298,2005-08-08 00:00:00.000,"Online",7
4208,154,1,14918,6.99,2005-08-22 00:00:00.000,2006-02-15 00:00:00.000,2005-08-22 00:00:00.000,4056,2005-08-30 00:00:00.000,"Online",8
7739,286,2,4242,6.99,2005-07-07 00:00:00.000,2006-02-15 00:00:00.000,2005-07-07 00:00:00.000,3626,2005-07-12 00:00:00.000,"Online",5
4382,161,2,4248,6.99,2005-07-07 00:00:00.000,2006-02-15 00:00:00.000,2005-07-07 00:00:00.000,773,2005-07-14 00:00:00.000,"Online",7
4289,157,1,13481,6.99,2005-08-20 00:00:00.000,2006-02-15 00:00:00.000,2005-08-20 00:00:00.000,2678,2005-08-26 00:00:00.000,"Online",6
14150,526,1,4423,6.99,2005-07-07 00:00:00.000,2006-02-15 00:00:00.000,2005-07-07 00:00:00.000,2721,2005-07-14 00:00:00.000,"Online",7
12698,470,2,4502,6.99,2005-07-08 00:00:00.000,2006-02-15 00:00:00.000,2005-07-08 00:00:00.000,225,2005-07-15 00:00:00.000,"Online",7
4541,167,1,13825,6.99,2005-08-20 00:00:00.000,2006-02-15 00:00:00.000,2005-08-20 00:00:00.000,2135,2005-08-29 00:00:00.000,"Online",9
4562,168,2,8659,6.99,2005-07-29 00:00:00.000,2006-02-15 00:00:00.000,2005-07-29 00:00:00.000,558,2005-08-06 00:00:00.000,"Online",8
4592,169,2,7187,6.99,2005-07-27 00:00:00.000,2006-02-15 00:00:00.000,2005-07-27 00:00:00.000,2733,2005-08-05 00:00:00.000,"Online",9
9020,334,1,4603,6.99,2005-07-08 00:00:00.000,2006-02-15 00:00:00.000,2005-07-08 00:00:00.000,755,2005-07-17 00:00:00.000,"Online",9
15080,563,2,4629,6.99,2005-07-08 00:00:00.000,2006-02-15 00:00:00.000,2005-07-08 00:00:00.000,228,2005-07-17 00:00:00.000,"Online",9
4664,172,2,4878,6.99,2005-07-08 00:00:00.000,2006-02-15 00:00:00.000,2005-07-08 00:00:00.000,4009,2005-07-17 00:00:00.000,"Online",9
4673,172,2,8944,6.99,2005-07-30 00:00:00.000,2006-02-15 00:00:00.000,2005-07-30 00:00:00.000,3513,2005-08-06 00:00:00.000,"Online",7
4712,173,1,12282,6.99,2005-08-18 00:00:00.000,2006-02-15 00:00:00.000,2005-08-18 00:00:00.000,3623,2005-08-23 00:00:00.000,"Online",5
4757,175,2,13833,6.99,2005-08-20 00:00:00.000,2006-02-15 00:00:00.000,2005-08-20 00:00:00.000,792,2005-08-29 00:00:00.000,"Online",9
4787,176,2,9145,6.99,2005-07-30 00:00:00.000,2006-02-15 00:00:00.000,2005-07-30 00:00:00.000,559,2005-08-07 00:00:00.000,"Online",8
4817,177,2,11662,6.99,2005-08-17 00:00:00.000,2006-02-15 00:00:00.000,2005-08-17 00:00:00.000,2730,2005-08-26 00:00:00.000,"Online",9
4838,178,1,6566,6.99,2005-07-12 00:00:00.000,2006-02-15 00:00:00.000,2005-07-12 00:00:00.000,1822,2005-07-19 00:00:00.000,"Online",7
7616,281,2,4864,6.99,2005-07-08 00:00:00.000,2006-02-15 00:00:00.000,2005-07-08 00:00:00.000,2974,2005-07-17 00:00:00.000,"Online",9
5003,184,2,4882,6.99,2005-07-08 00:00:00.000,2006-02-15 00:00:00.000,2005-07-08 00:00:00.000,4540,2005-07-16 00:00:00.000,"Online",8
14405,535,2,4914,6.99,2005-07-08 00:00:00.000,2006-02-15 00:00:00.000,2005-07-08 00:00:00.000,298,2005-07-17 00:00:00.000,"Online",9
5759,212,2,4916,6.99,2005-07-08 00:00:00.000,2006-02-15 00:00:00.000,2005-07-08 00:00:00.000,2680,2005-07-14 00:00:00.000,"Online",6
5006,184,2,6700,6.99,2005-07-12 00:00:00.000,2006-02-15 00:00:00.000,2005-07-12 00:00:00.000,3063,2005-07-21 00:00:00.000,"Online",9
5063,186,1,13168,6.99,2005-08-19 00:00:00.000,2006-02-15 00:00:00.000,2005-08-19 00:00:00.000,2210,2005-08-27 00:00:00.000,"Online",8
13244,491,2,5134,6.99,2005-07-09 00:00:00.000,2006-02-15 00:00:00.000,2005-07-09 00:00:00.000,149,2005-07-16 00:00:00.000,"Online",7
5144,189,2,11059,6.99,2005-08-02 00:00:00.000,2006-02-15 00:00:00.000,2005-08-02 00:00:00.000,428,2005-08-09 00:00:00.000,"Online",7
13586,504,2,5153,6.99,2005-07-09 00:00:00.000,2006-02-15 00:00:00.000,2005-07-09 00:00:00.000,2826,2005-07-18 00:00:00.000,"Online",9
5216,192,2,14692,6.99,2005-08-21 00:00:00.000,2006-02-15 00:00:00.000,2005-08-21 00:00:00.000,1908,2005-08-28 00:00:00.000,"Online",7
5270,195,2,9188,6.99,2005-07-30 00:00:00.000,2006-02-15 00:00:00.000,2005-07-30 00:00:00.000,727,2005-08-06 00:00:00.000,"Online",7
14084,523,1,5287,6.99,2005-07-09 00:00:00.000,2006-02-15 00:00:00.000,2005-07-09 00:00:00.000,3110,2005-07-16 00:00:00.000,"Online",7
14945,558,2,5375,6.99,2005-07-09 00:00:00.000,2006-02-15 00:00:00.000,2005-07-09 00:00:00.000,1407,2005-07-16 00:00:00.000,"Online",7
5435,200,1,9527,6.99,2005-07-31 00:00:00.000,2006-02-15 00:00:00.000,2005-07-31 00:00:00.000,2539,2005-08-09 00:00:00.000,"Online",9
14582,542,1,5477,6.99,2005-07-09 00:00:00.000,2006-02-15 00:00:00.000,2005-07-09 00:00:00.000,994,2005-07-15 00:00:00.000,"Online",6
6926,257,1,5495,6.99,2005-07-10 00:00:00.000,2006-02-15 00:00:00.000,2005-07-10 00:00:00.000,2199,2005-07-19 00:00:00.000,"Online",9
12290,455,1,5504,6.99,2005-07-10 00:00:00.000,2006-02-15 00:00:00.000,2005-07-10 00:00:00.000,3053,2005-07-16 00:00:00.000,"Online",6
5543,204,1,12737,6.99,2005-08-18 00:00:00.000,2006-02-15 00:00:00.000,2005-08-18 00:00:00.000,736,2005-08-26 00:00:00.000,"Online",8
5567,205,2,14490,6.99,2005-08-21 00:00:00.000,2006-02-15 00:00:00.000,2005-08-21 00:00:00.000,1771,2005-08-28 00:00:00.000,"Online",7
5579,206,1,6420,6.99,2005-07-11 00:00:00.000,2006-02-15 00:00:00.000,2005-07-11 00:00:00.000,4443,2005-07-17 00:00:00.000,"Online",6
5624,207,2,12108,6.99,2005-08-17 00:00:00.000,2006-02-15 00:00:00.000,2005-08-17 00:00:00.000,1675,2005-08-26 00:00:00.000,"Online",9
5678,209,2,9054,6.99,2005-07-30 00:00:00.000,2006-02-15 00:00:00.000,2005-07-30 00:00:00.000,2860,2005-08-08 00:00:00.000,"Online",9
13064,484,2,5708,6.99,2005-07-10 00:00:00.000,2006-02-15 00:00:00.000,2005-07-10 00:00:00.000,571,2005-07-18 00:00:00.000,"Online",8
5735,211,2,8961,6.99,2005-07-30 00:00:00.000,2006-02-15 00:00:00.000,2005-07-30 00:00:00.000,3679,2005-08-06 00:00:00.000,"Online",7
5750,211,2,15538,6.99,2005-08-23 00:00:00.000,2006-02-15 00:00:00.000,2005-08-23 00:00:00.000,4226,2005-08-28 00:00:00.000,"Online",5
15824,591,1,5759,6.99,2005-07-10 00:00:00.000,2006-02-15 00:00:00.000,2005-07-10 00:00:00.000,816,2005-07-16 00:00:00.000,"Online",6
5792,213,2,9150,6.99,2005-07-30 00:00:00.000,2006-02-15 00:00:00.000,2005-07-30 00:00:00.000,2834,2005-08-08 00:00:00.000,"Online",9
5912,218,2,9018,6.99,2005-07-30 00:00:00.000,2006-02-15 00:00:00.000,2005-07-30 00:00:00.000,1982,2005-08-07 00:00:00.000,"Online",8
11609,430,1,5958,6.99,2005-07-10 00:00:00.000,2006-02-15 00:00:00.000,2005-07-10 00:00:00.000,3468,2005-07-19 00:00:00.000,"Online",9
5990,221,1,9320,6.99,2005-07-30 00:00:00.000,2006-02-15 00:00:00.000,2005-07-30 00:00:00.000,909,2005-08-06 00:00:00.000,"Online",7
6077,225,1,7524,6.99,2005-07-27 00:00:00.000,2006-02-15 00:00:00.000,2005-07-27 00:00:00.000,4295,2005-08-03 00:00:00.000,"Online",7
6101,226,1,14491,6.99,2005-08-21 00:00:00.000,2006-02-15 00:00:00.000,2005-08-21 00:00:00.000,2072,2005-08-29 00:00:00.000,"Online",8
15935,595,1,6105,6.99,2005-07-11 00:00:00.000,2006-02-15 00:00:00.000,2005-07-11 00:00:00.000,3501,2005-07-19 00:00:00.000,"Online",8
6263,232,1,10539,6.99,2005-08-01 00:00:00.000,2006-02-15 00:00:00.000,2005-08-01 00:00:00.000,3341,2005-08-07 00:00:00.000,"Online",6
6332,235,2,8446,6.99,2005-07-29 00:00:00.000,2006-02-15 00:00:00.000,2005-07-29 00:00:00.000,1593,2005-08-06 00:00:00.000,"Online",8
6335,235,2,9519,6.99,2005-07-31 00:00:00.000,2006-02-15 00:00:00.000,2005-07-31 00:00:00.000,3767,2005-08-06 00:00:00.000,"Online",6
13673,507,1,6351,6.99,2005-07-11 00:00:00.000,2006-02-15 00:00:00.000,2005-07-11 00:00:00.000,1852,2005-07-18 00:00:00.000,"Online",7
9080,336,2,6382,6.99,2005-07-11 00:00:00.000,2006-02-15 00:00:00.000,2005-07-11 00:00:00.000,3223,2005-07-17 00:00:00.000,"Online",6
6401,237,2,8799,6.99,2005-07-29 00:00:00.000,2006-02-15 00:00:00.000,2005-07-29 00:00:00.000,326,2005-08-07 00:00:00.000,"Online",9
6413,237,2,13922,6.99,2005-08-20 00:00:00.000,2006-02-15 00:00:00.000,2005-08-20 00:00:00.000,1398,2005-08-29 00:00:00.000,"Online",9
10484,387,2,6456,6.99,2005-07-12 00:00:00.000,2006-02-15 00:00:00.000,2005-07-12 00:00:00.000,259,2005-07-20 00:00:00.000,"Online",8
6494,240,2,12283,6.99,2005-08-18 00:00:00.000,2006-02-15 00:00:00.000,2005-08-18 00:00:00.000,574,2005-08-23 00:00:00.000,"Online",5
6551,242,1,9730,6.99,2005-07-31 00:00:00.000,2006-02-15 00:00:00.000,2005-07-31 00:00:00.000,2605,2005-08-08 00:00:00.000,"Online",8
6641,245,2,8701,6.99,2005-07-29 00:00:00.000,2006-02-15 00:00:00.000,2005-07-29 00:00:00.000,3158,2005-08-07 00:00:00.000,"Online",9
15719,587,2,6665,6.99,2005-07-12 00:00:00.000,2006-02-15 00:00:00.000,2005-07-12 00:00:00.000,2912,2005-07-19 00:00:00.000,"Online",7
15626,583,2,6684,6.99,2005-07-12 00:00:00.000,2006-02-15 00:00:00.000,2005-07-12 00:00:00.000,2817,2005-07-21 00:00:00.000,"Online",9
6689,247,1,10410,6.99,2005-08-01 00:00:00.000,2006-02-15 00:00:00.000,2005-08-01 00:00:00.000,3901,2005-08-10 00:00:00.000,"Online",9
14843,553,1,6812,6.99,2005-07-12 00:00:00.000,2006-02-15 00:00:00.000,2005-07-12 00:00:00.000,2227,2005-07-20 00:00:00.000,"Online",8
6827,253,2,9618,6.99,2005-07-31 00:00:00.000,2006-02-15 00:00:00.000,2005-07-31 00:00:00.000,2688,2005-08-07 00:00:00.000,"Online",7
6830,253,2,10881,6.99,2005-08-02 00:00:00.000,2006-02-15 00:00:00.000,2005-08-02 00:00:00.000,781,2005-08-09 00:00:00.000,"Online",7
13898,516,1,6858,6.99,2005-07-12 00:00:00.000,2006-02-15 00:00:00.000,2005-07-12 00:00:00.000,1095,2005-07-19 00:00:00.000,"Online",7
6881,255,1,9061,6.99,2005-07-30 00:00:00.000,2006-02-15 00:00:00.000,2005-07-30 00:00:00.000,1933,2005-08-08 00:00:00.000,"Online",9
11588,429,2,6886,6.99,2005-07-12 00:00:00.000,2006-02-15 00:00:00.000,2005-07-12 00:00:00.000,4533,2005-07-18 00:00:00.000,"Online",6
14672,546,2,6910,6.99,2005-07-12 00:00:00.000,2006-02-15 00:00:00.000,2005-07-12 00:00:00.000,1290,2005-07-21 00:00:00.000,"Online",9
6944,257,2,11545,6.99,2005-08-17 00:00:00.000,2006-02-15 00:00:00.000,2005-08-17 00:00:00.000,3198,2005-08-25 00:00:00.000,"Online",8
6977,258,1,13695,6.99,2005-08-20 00:00:00.000,2006-02-15 00:00:00.000,2005-08-20 00:00:00.000,3114,2005-08-27 00:00:00.000,"Online",7
6995,259,1,9282,6.99,2005-07-30 00:00:00.000,2006-02-15 00:00:00.000,2005-07-30 00:00:00.000,736,2005-08-07 00:00:00.000,"Online",8
7043,260,1,14610,6.99,2005-08-21 00:00:00.000,2006-02-15 00:00:00.000,2005-08-21 00:00:00.000,1894,2005-08-29 00:00:00.000,"Online",8
